datetime,vote_amount,block_amount
17/02/2021 15:23,30287009.4635,59007
17/02/2021 15:28,30287009.4635,59007
17/02/2021 15:33,30287017.0542,59007
17/02/2021 15:38,30287017.0542,59008
17/02/2021 15:43,30287117.0642,59008
17/02/2021 15:48,30287117.0642,59008
17/02/2021 15:53,30292364.8739,59008
17/02/2021 15:58,30292364.8739,59008
17/02/2021 16:03,30292426.1096,59008
17/02/2021 16:08,30292426.1096,59008
17/02/2021 16:13,30292426.1096,59008
17/02/2021 16:18,30292426.1096,59008
17/02/2021 16:23,30292426.1096,59008
17/02/2021 16:28,30292703.3495,59009
17/02/2021 16:33,30292703.3495,59009
17/02/2021 16:38,30292703.3495,59009
17/02/2021 16:43,30292703.3495,59009
17/02/2021 16:48,30292703.3495,59009
17/02/2021 16:53,30292803.3595,59010
17/02/2021 16:58,30292903.3895,59011
17/02/2021 17:08,30292903.3895,59011
17/02/2021 17:13,30293003.3895,59012
17/02/2021 17:18,30293003.3895,59012
17/02/2021 17:23,30293003.3895,59013
17/02/2021 17:28,30293203.3895,59014
17/02/2021 17:33,30293203.3895,59014
17/02/2021 17:38,30293203.3895,59014
17/02/2021 17:43,30293303.3895,59015
17/02/2021 17:48,30293303.3895,59015
17/02/2021 17:53,30293603.5295,59018
17/02/2021 17:58,30293603.5295,59018
17/02/2021 18:03,30291603.5295,59018
17/02/2021 18:08,30404323.3338,59019
17/02/2021 18:13,30404423.3338,59020
17/02/2021 18:18,30404623.3938,59022
17/02/2021 18:23,30404623.3938,59022
17/02/2021 18:28,30404723.3938,59023
17/02/2021 18:33,30404723.3938,59023
17/02/2021 18:38,30404723.3938,59023
17/02/2021 18:43,30404823.3938,59024
17/02/2021 18:48,30404823.3938,59024
17/02/2021 18:53,30404923.3938,59025
17/02/2021 18:58,30405023.3938,59026
17/02/2021 19:03,30405123.3938,59027
17/02/2021 19:08,30405123.3938,59027
17/02/2021 19:13,30405223.3938,59028
17/02/2021 19:18,30405423.3938,59030
17/02/2021 19:23,30405423.3938,59030
17/02/2021 19:28,30405423.3938,59030
17/02/2021 19:33,30405423.3938,59030
17/02/2021 19:38,30405523.3938,59031
17/02/2021 19:43,30514557.8743,59032
17/02/2021 19:48,30514657.8743,59033
17/02/2021 19:53,30514757.8743,59034
17/02/2021 19:58,30514857.8743,59035
17/02/2021 20:03,30514857.8743,59035
17/02/2021 20:08,30514957.8743,59036
17/02/2021 20:13,30515157.8743,59038
17/02/2021 20:18,30515257.8743,59039
17/02/2021 20:23,30515257.8743,59039
17/02/2021 20:28,30515357.8743,59040
17/02/2021 20:33,30515357.8743,59040
17/02/2021 20:38,30515757.8843,59044
