datetime,vote_amount,block_amount
17/02/2021 11:28,16737604.4419,1403
17/02/2021 11:33,16737604.4419,1403
17/02/2021 11:38,16737704.4719,1404
17/02/2021 11:43,16738704.3619,1404
17/02/2021 11:48,16739841.8827,1405
17/02/2021 11:53,16740943.288,1406
17/02/2021 11:58,16740947.9876,1406
17/02/2021 12:03,16740947.9876,1406
17/02/2021 12:08,16742484.8034,1406
17/02/2021 12:13,16739376.2598,1406
17/02/2021 12:18,16739476.2798,1407
17/02/2021 12:23,16739482.4171,1407
17/02/2021 12:28,16739482.4171,1407
17/02/2021 12:33,16741636.5315,1407
17/02/2021 12:38,16741636.5315,1407
17/02/2021 12:43,16741636.5315,1407
17/02/2021 12:48,16744697.3715,1407
17/02/2021 12:53,16744876.4046,1408
17/02/2021 12:58,16744955.2418,1408
17/02/2021 13:03,16744955.2418,1408
17/02/2021 13:08,16745955.1318,1408
17/02/2021 13:13,16746055.1518,1409
17/02/2021 13:18,16747170.9105,1409
17/02/2021 13:23,16747170.9105,1409
17/02/2021 13:28,16747170.9105,1409
17/02/2021 13:33,16747177.1057,1409
17/02/2021 13:38,16747277.1257,1410
17/02/2021 13:43,16747280.7303,1410
17/02/2021 13:48,16747280.7303,1410
17/02/2021 13:53,16747280.7303,1410
17/02/2021 13:58,16747280.7303,1410
17/02/2021 14:03,16747380.7403,1411
17/02/2021 14:08,16748416.7899,1411
17/02/2021 14:13,16748018.8899,1411
17/02/2021 14:18,16748029.113,1411
17/02/2021 14:23,16748354.482,1412
17/02/2021 14:28,16748493.7706,1413
17/02/2021 14:33,16748493.7706,1413
17/02/2021 14:38,16748593.7706,1414
17/02/2021 14:43,16748613.1825,1414
17/02/2021 14:48,16750713.0125,1415
17/02/2021 14:53,16750713.0125,1415
17/02/2021 14:58,16752950.8477,1416
17/02/2021 15:03,16753958.5957,1416
17/02/2021 15:08,16759688.5769,1416
17/02/2021 15:13,16759688.5769,1416
17/02/2021 15:18,16759688.5769,1416
17/02/2021 15:23,16762080.2651,1416
17/02/2021 15:28,16770179.4851,1417
17/02/2021 15:33,16772293.6084,1419
17/02/2021 15:38,16772497.2621,1420
17/02/2021 15:43,16775597.0021,1421
17/02/2021 15:48,16775608.8701,1421
17/02/2021 15:53,16777628.0732,1421
17/02/2021 15:58,16778648.3475,1421
17/02/2021 16:03,16778448.3475,1421
17/02/2021 16:08,16778448.3475,1421
17/02/2021 16:13,16782706.9075,1421
17/02/2021 16:18,16782706.9075,1421
17/02/2021 16:23,16784767.1632,1421
17/02/2021 16:28,16784767.1632,1421
17/02/2021 16:33,16785771.681,1421
17/02/2021 16:38,16785774.0005,1421
17/02/2021 16:43,16785953.2005,1421
17/02/2021 16:48,16785953.2005,1421
17/02/2021 16:53,16785953.2005,1421
17/02/2021 16:58,16786987.145,1421
17/02/2021 17:08,16787129.1312,1422
17/02/2021 17:13,16787139.3763,1422
17/02/2021 17:18,16784788.3663,1422
17/02/2021 17:23,16784797.4346,1422
17/02/2021 17:28,16784797.4346,1422
17/02/2021 17:33,16784797.4346,1422
17/02/2021 17:38,16788813.5738,1422
17/02/2021 17:43,16788813.5738,1422
17/02/2021 17:48,16788813.5738,1422
17/02/2021 17:53,16791892.8384,1422
17/02/2021 17:58,16791892.8384,1422
17/02/2021 18:03,16791892.8384,1422
17/02/2021 18:08,16794057.9451,1422
17/02/2021 18:13,16794057.9451,1422
17/02/2021 18:18,16779326.6672,1423
17/02/2021 18:23,16779426.6672,1424
17/02/2021 18:28,16780614.7378,1425
17/02/2021 18:33,16780614.7378,1425
17/02/2021 18:38,16780614.7378,1425
17/02/2021 18:43,16780714.7578,1426
17/02/2021 18:48,16780714.7578,1426
17/02/2021 18:53,16780714.7578,1426
17/02/2021 18:58,16780714.7578,1426
17/02/2021 19:03,16780714.7578,1426
17/02/2021 19:08,16780714.7578,1426
17/02/2021 19:13,16780714.7578,1426
17/02/2021 19:18,16780814.7578,1427
17/02/2021 19:23,16780814.7578,1427
17/02/2021 19:28,16780814.7578,1427
17/02/2021 19:33,16780814.7578,1427
17/02/2021 19:38,16780814.7578,1427
17/02/2021 19:43,16780914.7578,1428
17/02/2021 19:48,16780914.7578,1428
17/02/2021 19:53,16780914.7578,1428
17/02/2021 19:58,16780914.7578,1428
17/02/2021 20:03,16781114.7578,1430
17/02/2021 20:08,16781114.7578,1430
17/02/2021 20:13,16781114.7578,1430
17/02/2021 20:18,16781214.7578,1431
17/02/2021 20:23,16781314.7578,1432
17/02/2021 20:28,16781314.7578,1432
17/02/2021 20:33,16781314.7578,1432
17/02/2021 20:38,16696867.7578,1432
17/02/2021 20:43,16692669.7578,1432
17/02/2021 20:48,16668269.7678,1433
17/02/2021 20:53,16655471.1394,1433
17/02/2021 20:58,16655571.1394,1434
17/02/2021 21:03,16655571.1394,1434
17/02/2021 21:08,16655671.1494,1435
17/02/2021 21:13,16655671.1494,1435
17/02/2021 21:18,16655771.1494,1436
17/02/2021 21:23,16655871.1494,1437
17/02/2021 21:28,16655971.1494,1438
17/02/2021 21:33,16655974.1318,1438
17/02/2021 21:38,16656074.1318,1439
17/02/2021 21:43,16656074.1318,1439
17/02/2021 21:48,16656074.1318,1439
17/02/2021 21:53,16656500.7461,1439
17/02/2021 21:58,16656500.7461,1439
17/02/2021 22:03,16656500.7461,1439
17/02/2021 22:08,16572399.2159,1439
17/02/2021 22:13,16572399.2159,1439
17/02/2021 22:18,16572399.2159,1439
17/02/2021 22:23,16572499.2159,1440
17/02/2021 22:28,16572499.2159,1440
17/02/2021 22:33,16573600.9415,1441
17/02/2021 22:38,16573600.9415,1441
17/02/2021 22:43,16573700.9415,1442
17/02/2021 22:48,16573700.9415,1442
17/02/2021 22:53,16573700.9415,1442
17/02/2021 22:58,16573700.9415,1442
17/02/2021 23:03,16573700.9415,1442
17/02/2021 23:08,16574706.7547,1442
17/02/2021 23:13,16574706.7547,1442
17/02/2021 23:18,16574706.7547,1442
17/02/2021 23:23,16574706.7547,1442
17/02/2021 23:28,16574706.7547,1442
17/02/2021 23:33,16574706.7547,1442
17/02/2021 23:38,16574806.7647,1443
17/02/2021 23:43,16574806.7647,1443
17/02/2021 23:48,16574806.7647,1443
17/02/2021 23:53,16574906.7747,1444
17/02/2021 23:58,16574906.7747,1444
18/02/2021 00:03,16574906.7747,1444
18/02/2021 00:08,16574906.7747,1444
18/02/2021 00:13,16574906.7747,1444
18/02/2021 00:18,16574906.7747,1444
18/02/2021 00:23,16574906.7747,1444
18/02/2021 00:28,16575106.7947,1446
18/02/2021 00:33,16553595.9395,1446
18/02/2021 00:38,16561595.1295,1446
18/02/2021 00:43,16561595.1295,1446
18/02/2021 00:48,16561623.5949,1446
18/02/2021 00:53,16536146.3653,1447
18/02/2021 00:58,16537846.2553,1447
